t	gamma	gamma_r	gamma_d	beta	N	S	S_	I	I_	R	R_	D	D_	∆S(t)	∆S_(t)	∆I(t)	∆I_(t)	∆R(t)	∆R_(t)	∆D(t)	∆D_(t)
330	0.04857714965611306	0.04738500827069851	0.0011921413854145506	0.06787860994731962	211755692	194776607	194776607.0	1722950	1722950.0	14836179	14836179.0	419956	419956.0	-109519	-109519.0	32129	32129.0	75421	75421.0	1969	1969.0
331	0.05231367942350363	0.051139551232290754	0.0011741281912128728	0.06472730160688119	211755692	194669033	194669033.0	1746828	1746828.0	14917821	14917821.0	422010	422010.0	-107574	-107574.00000000001	23878	23878.000000000015	81642	81642.0	2054	2054.0
332	0.05578243356074183	0.05462180336469081	0.0011606301960510154	0.06393207268887492	211755692	194565089	194565089.0	1759389	1759389.0	15007153	15007153.0	424061	424061.0	-103944	-103944.0	12561	12561.0	89332	89332.0	2051	2051.0
333	0.05699548225202823	0.05582580942039991	0.001169672831628316	0.06341074088621677	211755692	194461739	194461739.0	1764596	1764596.0	15103254	15103254.0	426103	426103.0	-103350	-103350.0	5207	5207.0	96101	96101.0	2042	2042.0
334	0.05760599237708416	0.056406633997027354	0.001199358380056804	0.06350836025935186	211755692	194358983	194358983.0	1766778	1766778.0	15201764	15201764.0	428167	428167.0	-102756	-102756.0	2182	2182.0	98510	98510.0	2064	2064.0
335	0.05816498754516433	0.056964753154433174	0.001200234390731159	0.06355156705278117	211755692	194255996	194255996.0	1767988	1767988.0	15301422	15301422.0	430286	430286.0	-102987	-102987.0	1210	1210.0	99658	99658.0	2119	2119.0
336	0.05841843746217961	0.05723250308501289	0.0011859343771667195	0.0633170690063696	211755692	194152923	194152923.0	1768226	1768226.0	15402135	15402135.0	432408	432408.0	-103073	-103073.0	238	238.0	100713	100713.0	2122	2122.0
337	0.05548090865425686	0.05427983215479234	0.0012010764994645224	0.06369285785535304	211755692	194050271	194050271.0	1767581	1767581.0	15503335	15503335.0	434505	434505.0	-102652	-102651.99999999999	-645	-645.0000000000146	101200	101200.0	2097	2097.0
338	0.056488949236834785	0.055287380766894025	0.0012015684699407622	0.0642251432934864	211755692	193947102	193947102.0	1772683	1772683.0	15599279	15599279.0	436628	436628.0	-103169	-103169.0	5102	5102.0	95944	95944.0	2123	2123.0
339	0.05748578079289878	0.056281383278685204	0.0012043975142135791	0.06299596650004212	211755692	193842826	193842826.0	1776822	1776822.0	15697286	15697286.0	438758	438758.0	-104276	-104276.00000000001	4139	4139.000000000015	98007	98007.0	2130	2130.0
340	0.05766330696893442	0.05646362928383969	0.0011996776850947363	0.06292560943609525	211755692	193740362	193740362.0	1777144	1777144.0	15797288	15797288.0	440898	440898.0	-102464	-102464.00000000001	322	322.00000000001455	100002	100002.0	2140	2140.0
341	0.05773159210391551	0.05654193458346792	0.0011896575204475904	0.06262120134635098	211755692	193638048	193638048.0	1776982	1776982.0	15897632	15897632.0	443030	443030.0	-102314	-102314.0	-162	-162.0	100344	100344.0	2132	2132.0
342	0.05774512287813529	0.05653801762238549	0.0012071052557497959	0.06174528021191223	211755692	193536292	193536292.0	1776150	1776150.0	15998106	15998106.0	445144	445144.0	-101756	-101756.00000000001	-832	-831.9999999999854	100474	100474.0	2114	2114.0
343	0.05849018417324428	0.057303479103561296	0.0011867050696829835	0.060032320358051776	211755692	193436059	193436059.0	1773819	1773819.0	16098526	16098526.0	447288	447288.0	-100233	-100233.00000000001	-2331	-2330.9999999999854	100420	100420.0	2144	2144.0
344	0.05838202226846869	0.05722152248970488	0.001160499778763816	0.059390246125636204	211755692	193338785	193338785.0	1767342	1767342.0	16200172	16200172.0	449393	449393.0	-97274	-97274.0	-6477	-6477.0	101646	101646.0	2105	2105.0
345	0.05757402719894091	0.05638709200878412	0.0011869351901567901	0.0578665164869621	211755692	193242951	193242951.0	1759995	1759995.0	16301302	16301302.0	451444	451444.0	-95834	-95834.0	-7347	-7347.0	101130	101130.0	2051	2051.0
346	0.05811124191170846	0.05695972724459725	0.001151514667111211	0.05698305427222815	211755692	193150010	193150010.0	1751606	1751606.0	16400543	16400543.0	453533	453533.0	-92941	-92941.0	-8389	-8389.0	99241	99241.0	2089	2089.0
347	0.058406764472731874	0.05724699286559517	0.0011597716071367027	0.05802718000247547	211755692	193058968	193058968.0	1740860	1740860.0	16500314	16500314.0	455550	455550.0	-91042	-91042.0	-10746	-10746.0	99771	99771.0	2017	2017.0
348	0.05895580148791645	0.05777863777089783	0.0011771637170186222	0.05805095627322782	211755692	192966870	192966870.0	1731280	1731280.0	16599973	16599973.0	457569	457569.0	-92098	-92098.0	-9580	-9580.0	99659	99659.0	2019	2019.0000000000002
349	0.059464922047703504	0.05828116755269073	0.0011837544950127731	0.056722493058675424	211755692	192875285	192875285.0	1720796	1720796.0	16700004	16700004.0	459607	459607.0	-91585	-91585.0	-10484	-10484.0	100031	100031.0	2038	2038.0000000000002
350	0.05977366411811355	0.05855541902359999	0.001218245094513563	0.05836368389808327	211755692	192786380	192786380.0	1707374	1707374.0	16800294	16800294.0	461644	461644.0	-88905	-88905.0	-13422	-13422.0	100290	100290.0	2037	2037.0
351	0.05987653593075635	0.05863835758590599	0.0012381783448503574	0.05747903179415209	211755692	192695658	192695658.0	1696040	1696040.0	16900270	16900270.0	463724	463724.0	-90722	-90722.0	-11334	-11334.0	99976	99976.0	2080	2080.0
352	0.061072992557623905	0.05981586253318829	0.0012571300244356134	0.05817412764996404	211755692	192606946	192606946.0	1683199	1683199.0	16999723	16999723.0	465824	465824.0	-88712	-88712.0	-12841	-12841.0	99453	99453.0	2100	2100.0
353	0.06089795233802446	0.05959034780603367	0.0013076045319907875	0.060093729122730394	211755692	192517882	192517882.0	1669465	1669465.0	17100405	17100405.0	467940	467940.0	-89064	-89064.0	-13734	-13734.0	100682	100682.0	2116	2116.0
354	0.061236594398580355	0.05990387026464007	0.0013327241339402825	0.06046336457643341	211755692	192426672	192426672.0	1659008	1659008.0	17199889	17199889.0	470123	470123.0	-91210	-91210.0	-10457	-10457.0	99484	99484.0	2183	2183.0
355	0.06135442313909821	0.060032670758700425	0.0013217523803977873	0.0601932064214584	211755692	192335519	192335519.0	1648569	1648569.0	17299270	17299270.0	472334	472334.0	-91153	-91153.0	-10439	-10439.0	99381	99381.0	2211	2211.0
356	0.06100134713114804	0.0596994053325875	0.001301941798560536	0.06431258085003223	211755692	192245387	192245387.0	1637554	1637554.0	17398238	17398238.0	474513	474513.0	-90132	-90132.00000000001	-11015	-11014.999999999985	98968	98968.0	2179	2179.0
357	0.059905478141131334	0.05862828810615249	0.001277190034978843	0.06190131852585507	211755692	192149775	192149775.0	1633273	1633273.0	17495999	17495999.0	476645	476645.0	-95612	-95612.0	-4281	-4281.0	97761	97761.0	2132	2132.0
358	0.05949954891062531	0.05820773710462078	0.001291811806004528	0.0621407333158499	211755692	192058034	192058034.0	1627172	1627172.0	17591755	17591755.0	478731	478731.0	-91741	-91741.0	-6101	-6101.0	95756	95756.0	2086	2086.0
359	0.05826835439292161	0.056951513627082534	0.0013168407658390791	0.0636208947974174	211755692	191966326	191966326.0	1622064	1622064.0	17686469	17686469.0	480833	480833.0	-91708	-91708.0	-5108	-5108.0	94714	94714.0	2102	2102.0
360	0.05760340805205348	0.056316012194174085	0.0012873958578793932	0.06323900636156896	211755692	191872773	191872773.0	1621102	1621102.0	17778848	17778848.0	482969	482969.0	-93553	-93553.0	-962	-962.0	92379	92379.0	2136	2136.0
361	0.05820455482249915	0.05691800381584241	0.0012865510066567445	0.06342298747010072	211755692	191779882	191779882.0	1620612	1620612.0	17870142	17870142.0	485056	485056.0	-92891	-92891.0	-490	-490.0	91294	91294.0	2087	2087.0
362	0.05805765564820459	0.056756534782289196	0.0013011208659153882	0.06463542969031008	211755692	191686794	191686794.0	1619373	1619373.0	17962384	17962384.0	487141	487141.0	-93088	-93088.0	-1239	-1239.0	92242	92242.0	2085	2085.0
363	0.05674014955820765	0.055402581931418025	0.0013375676267896217	0.06359031017660745	211755692	191592045	191592045.0	1620105	1620105.0	18054294	18054294.0	489248	489248.0	-94749	-94748.99999999999	732	731.9999999999854	91910	91910.0	2107	2107.0
364	0.057571483286285315	0.05617576984728564	0.001395713438999675	0.06787001502383722	211755692	191498832	191498832.0	1621393	1621393.0	18144052	18144052.0	491415	491415.0	-93213	-93213.0	1288	1288.0	89758	89758.0	2167	2167.0
365	0.05618642339103101	0.054760365798211315	0.0014260575928196986	0.07144838410188108	211755692	191399315	191399315.0	1627564	1627564.0	18235135	18235135.0	493678	493678.0	-99517	-99517.0	6171	6171.0	91083	91083.0	2263	2263.0
366	0.05606300172127527	0.05466465597343448	0.0013983457478407896	0.07190633734151287	211755692	191294207	191294207.0	1641225	1641225.0	18324261	18324261.0	495999	495999.0	-105108	-105108.0	13661	13661.0	89126	89126.0	2321	2321.0
367	0.0565392215597793	0.05510005894346259	0.00143916261631671	0.073084684846004	211755692	191187596	191187596.0	1655824	1655824.0	18413978	18413978.0	498294	498294.0	-106611	-106611.0	14599	14599.0	89717	89717.0	2295	2295.0
368	0.05598139597215857	0.05454014619501683	0.0014412497771417426	0.07261187251741191	211755692	191078335	191078335.0	1671466	1671466.0	18505214	18505214.0	500677	500677.0	-109261	-109261.00000000001	15642	15642.000000000015	91236	91236.0	2383	2383.0
369	0.05492375306090036	0.05347123287021782	0.0014525201906825363	0.07376944865344354	211755692	190968818	190968818.0	1687412	1687412.0	18596376	18596376.0	503086	503086.0	-109517	-109517.0	15946	15946.0	91162	91162.0	2409	2409.0
370	0.05676063112151017	0.055250958849860546	0.0015096722716496202	0.07295052907109759	211755692	190856558	190856558.0	1706993	1706993.0	18686604	18686604.0	505537	505537.0	-112260	-112260.0	19581	19581.0	90228	90228.0	2451	2451.0
371	0.05423148404582373	0.05268707263784888	0.0015444114079748528	0.07280136771424785	211755692	190744322	190744322.0	1722339	1722339.0	18780917	18780917.0	508114	508114.0	-112236	-112236.0	15346	15346.0	94313	94313.0	2577	2577.0
372	0.05343591209732467	0.05186978903840159	0.0015661230589230836	0.07352588113657484	211755692	190631375	190631375.0	1741881	1741881.0	18871662	18871662.0	510774	510774.0	-112947	-112947.0	19542	19542.0	90745	90745.0	2660	2660.0
373	0.05327762217426573	0.05167793870978896	0.001599683464476767	0.07363865482078337	211755692	190516078	190516078.0	1764099	1764099.0	18962013	18962013.0	513502	513502.0	-115297	-115297.0	22218	22218.0	90351	90351.0	2728	2728.0
374	0.052129616986795656	0.05052971816262896	0.0015998988241666984	0.07338732731483777	211755692	190399202	190399202.0	1786988	1786988.0	19053178	19053178.0	516324	516324.0	-116876	-116876.0	22889	22889.0	91165	91165.0	2822	2822.0
375	0.05157060939456845	0.049909783308835824	0.0016608260857326263	0.08266988325310134	211755692	190281286	190281286.0	1811749	1811749.0	19143474	19143474.0	519183	519183.0	-117916	-117916.0	24761	24761.0	90296	90296.0	2859	2859.0
376	0.051118676412809295	0.049450484212889605	0.0016681921999196936	0.08023038306186643	211755692	190146698	190146698.0	1852904	1852904.0	19233898	19233898.0	522192	522192.0	-134588	-134588.00000000003	41155	41155.00000000003	90424	90424.0	3009	3009.0
377	0.04921722811793781	0.04755097995163017	0.0016662481663076373	0.08043922086787425	211755692	190013209	190013209.0	1891675	1891675.0	19325525	19325525.0	525283	525283.0	-133489	-133489.0	38771	38771.0	91627	91627.0	3091	3091.0
378	0.050871447817259254	0.04915991985997717	0.0017115279572820813	0.08028477927717884	211755692	189876668	189876668.0	1935113	1935113.0	19415476	19415476.0	528435	528435.0	-136541	-136540.99999999997	43438	43437.99999999997	89951	89951.0	3152	3152.0
379	0.05198233382034931	0.05025508874335203	0.0017272450769972758	0.07853130191064445	211755692	189737360	189737360.0	1975979	1975979.0	19510606	19510606.0	531747	531747.0	-139308	-139308.0	40866	40866.0	95130	95130.0	3312	3312.0
380	0.051700935842695736	0.04993678887484197	0.0017641469678537636	0.07949244424576819	211755692	189598319	189598319.0	2012304	2012304.0	19609909	19609909.0	535160	535160.0	-139041	-139041.0	36325	36325.0	99303	99303.0	3413	3413.0
381	0.05186179222818915	0.05005335144048889	0.0018084407877002628	0.07943261157623639	211755692	189455094	189455094.0	2051491	2051491.0	19710397	19710397.0	538710	538710.0	-143225	-143225.0	39187	39187.0	100488	100488.0	3550	3550.0
382	0.05097635409975939	0.04923259988205985	0.0017437542176995358	0.07059501860388574	211755692	189309300	189309300.0	2090891	2090891.0	19813081	19813081.0	542420	542420.0	-145794	-145794.00000000003	39400	39400.00000000003	102684	102684.0	3710	3710.0
383	0.05133430832150038	0.04958452745757266	0.0017497808639277217	0.07097039839898237	211755692	189177340	189177340.0	2116265	2116265.0	19916021	19916021.0	546066	546066.0	-131960	-131959.99999999997	25374	25373.99999999997	102940	102940.0	3646	3646.0
384	0.05103543458184354	0.04918325936149212	0.001852175220351423	0.07228934737972773	211755692	189043162	189043162.0	2141806	2141806.0	20020955	20020955.0	549769	549769.0	-134178	-134177.99999999997	25541	25540.99999999997	104934	104934.0	3703	3703.0
385	0.05030356273330382	0.048438744546166916	0.0018648181871369007	0.07249507086625709	211755692	188904939	188904939.0	2170721	2170721.0	20126296	20126296.0	553736	553736.0	-138223	-138222.99999999997	28915	28914.99999999997	105341	105341.0	3967	3967.0
386	0.050420294008250106	0.04851422241861728	0.0019060715896328235	0.07311443066569046	211755692	188764554	188764554.0	2201911	2201911.0	20231443	20231443.0	557784	557784.0	-140385	-140384.99999999997	31190	31189.99999999997	105147	105147.0	4048	4048.0
387	0.050310552890661574	0.04835924779873989	0.0019513050919216864	0.07311045171674423	211755692	188621042	188621042.0	2234402	2234402.0	20338267	20338267.0	561981	561981.0	-143512	-143512.00000000003	32491	32491.00000000003	106824	106824.0	4197	4197.0
388	0.04986507160532375	0.04789109058041481	0.0019739810249089413	0.07239771234397062	211755692	188475531	188475531.0	2267499	2267499.0	20446321	20446321.0	566341	566341.0	-145511	-145510.99999999997	33097	33096.99999999997	108054	108054.0	4360	4360.0
389	0.055053935069270574	0.05309787598063762	0.0019560590886329495	0.07185107407917163	211755692	188329417	188329417.0	2300544	2300544.0	20554914	20554914.0	570817	570817.0	-146114	-146114.0	33045	33045.0	108593	108593.0	4476	4475.999999999999
390	0.05427635830927657	0.052312895859364904	0.001963462449911672	0.07266123266612229	211755692	188182407	188182407.0	2320900	2320900.0	20677068	20677068.0	575317	575317.0	-147010	-147010.0	20356	20356.0	122154	122154.0	4500	4500.0
391	0.0546286329386437	0.052626753030967297	0.0020018799076764035	0.07238533852018965	211755692	188032541	188032541.0	2344796	2344796.0	20798481	20798481.0	579874	579874.0	-149866	-149866.00000000003	23896	23896.00000000003	121413	121413.0	4557	4557.0
392	0.055464668877515035	0.05352457974239435	0.001940089135120682	0.0719797134413496	211755692	187881827	187881827.0	2367417	2367417.0	20921880	20921880.0	584568	584568.0	-150714	-150714.0	22621	22621.0	123399	123399.0	4694	4694.0
393	0.05519785297467477	0.053291098783857765	0.0019067541908170014	0.07258104265265997	211755692	187730633	187730633.0	2387303	2387303.0	21048595	21048595.0	589161	589161.0	-151194	-151194.0	19886	19886.0	126715	126715.0	4593	4593.0
394	0.056198822568855396	0.0542205257222174	0.0019782968466379954	0.07016149074967372	211755692	187577019	187577019.0	2409143	2409143.0	21175817	21175817.0	593713	593713.0	-153614	-153614.0	21840	21840.0	127222	127222.0	4552	4552.0
395	0.056922253568317635	0.054813303673517555	0.002108949894800083	0.07190509502566153	211755692	187427290	187427290.0	2423481	2423481.0	21306442	21306442.0	598479	598479.0	-149729	-149729.0	14338	14338.0	130625	130625.0	4766	4766.0
396	0.05196307358354534	0.04981656065261863	0.002146512930926714	0.07159319758560108	211755692	187273050	187273050.0	2439771	2439771.0	21439281	21439281.0	603590	603590.0	-154240	-154239.99999999997	16290	16289.99999999997	132839	132839.0	5111	5111.0
397	0.05224260162944296	0.050069524682984874	0.002173076946458091	0.06906894291122467	211755692	187118574	187118574.0	2467469	2467469.0	21560822	21560822.0	608827	608827.0	-154476	-154476.0	27698	27698.0	121541	121541.0	5237	5237.0
398	0.05321235003469043	0.05103330080561346	0.0021790492290769694	0.06797850925067564	211755692	186967977	186967977.0	2489159	2489159.0	21684367	21684367.0	614189	614189.0	-150597	-150597.0	21690	21690.0	123545	123545.0	5362	5361.999999999999
399	0.05351367679033656	0.051147456992059796	0.0023662197982767695	0.06788667640119138	211755692	186818575	186818575.0	2506107	2506107.0	21811397	21811397.0	619613	619613.0	-149402	-149402.00000000003	16948	16948.00000000003	127030	127030.0	5424	5424.0
400	0.05430888326040446	0.05183435021402867	0.0024745330463757866	0.06658994526630975	211755692	186668479	186668479.0	2522092	2522092.0	21939578	21939578.0	625543	625543.0	-150096	-150095.99999999997	15985	15984.99999999997	128181	128181.0	5930	5930.0
401	0.05483408331619406	0.05247103529215777	0.002363048024036296	0.06469763199902498	211755692	186520430	186520430.0	2533169	2533169.0	22070309	22070309.0	631784	631784.0	-148049	-148049.0	11077	11077.0	130731	130731.0	6241	6241.0
402	0.054952998159632935	0.05280616585993042	0.002146832299702516	0.057654054484079335	211755692	186376071	186376071.0	2538624	2538624.0	22203227	22203227.0	637770	637770.0	-144359	-144359.0	5455	5455.0	132918	132918.0	5986	5986.0
403	0.0563996995180659	0.054279790770267795	0.0021199087477981075	0.05611447233702608	211755692	186247251	186247251.0	2527939	2527939.0	22337282	22337282.0	643220	643220.0	-128820	-128820.0	-10685	-10685.0	134055	134055.0	5450	5450.0
404	0.05769302785114715	0.05551306107651795	0.0021799667746292026	0.05806116903136919	211755692	186122485	186122485.0	2510130	2510130.0	22474498	22474498.0	648579	648579.0	-124766	-124766.0	-17809	-17809.0	137216	137216.0	5359	5359.0
405	0.058496149051981784	0.0562722887352752	0.0022238603167065852	0.05734463784488947	211755692	185994386	185994386.0	2493412	2493412.0	22613843	22613843.0	654051	654051.0	-128099	-128099.0	-16718	-16718.0	139345	139345.0	5472	5472.0
406	0.059416629669255275	0.0572303454789972	0.0021862841902580764	0.056814363453066716	211755692	185868797	185868797.0	2473146	2473146.0	22754153	22754153.0	659596	659596.0	-125589	-125589.0	-20266	-20266.0	140310	140310.0	5545	5545.0
407	0.060888340757197394	0.058658527972474755	0.002229812784722639	0.05630409496848107	211755692	185745464	185745464.0	2449533	2449533.0	22895692	22895692.0	665003	665003.0	-123333	-123333.0	-23613	-23613.0	141539	141539.0	5407	5407.000000000001
408	0.060570430786296814	0.05818541044857793	0.0023850203377188796	0.060114188252709845	211755692	185624486	185624486.0	2421363	2421363.0	23039378	23039378.0	670465	670465.0	-120978	-120978.0	-28170	-28170.0	143686	143686.0	5462	5462.0
409	0.06277702664451008	0.06031646391618685	0.0024605627283232376	0.06399499759999189	211755692	185496890	185496890.0	2402296	2402296.0	23180266	23180266.0	676240	676240.0	-127596	-127596.0	-19067	-19067.0	140888	140888.0	5775	5774.999999999999
410	0.06247532644527311	0.05994825154076134	0.0025270749045117717	0.06508263626225341	211755692	185362219	185362219.0	2386158	2386158.0	23325164	23325164.0	682151	682151.0	-134671	-134670.99999999997	-16138	-16138.00000000003	144898	144898.0	5911	5911.0
411	0.06168545353332016	0.0592269860005571	0.002458467532763062	0.06353592589549167	211755692	185226278	185226278.0	2373023	2373023.0	23468210	23468210.0	688181	688181.0	-135941	-135941.00000000003	-13135	-13134.99999999997	143046	143046.0	6030	6030.0
412	0.061894192344791765	0.05943333227334881	0.002460860071442957	0.06446437649272309	211755692	185094395	185094395.0	2358525	2358525.0	23608757	23608757.0	694015	694015.0	-131883	-131882.99999999997	-14498	-14498.00000000003	140547	140547.0	5834	5834.0
413	0.06262311101863868	0.06019585204336578	0.002427258975272912	0.0625987626019741	211755692	184961497	184961497.0	2345444	2345444.0	23748932	23748932.0	699819	699819.0	-132898	-132898.00000000003	-13081	-13080.99999999997	140175	140175.0	5804	5804.0
414	0.06265060862322605	0.06027439295619021	0.0023762156670358416	0.06129354828468532	211755692	184833253	184833253.0	2326809	2326809.0	23890118	23890118.0	705512	705512.0	-128244	-128244.00000000001	-18635	-18634.999999999985	141186	141186.0	5693	5693.0
415	0.062088406124607955	0.05977786346588339	0.002310542658724565	0.06049152892067076	211755692	184708767	184708767.0	2305519	2305519.0	24030365	24030365.0	711041	711041.0	-124486	-124486.00000000001	-21290	-21289.999999999985	140247	140247.0	5529	5528.999999999999
416	0.057221815532586345	0.054814660441396414	0.0024071550911899347	0.061416982560714276	211755692	184587116	184587116.0	2284024	2284024.0	24168184	24168184.0	716368	716368.0	-121651	-121651.00000000001	-21495	-21494.999999999985	137819	137819.0	5327	5327.0
417	0.05641173699512394	0.0540277587352479	0.002383978259876042	0.06241190987244641	211755692	184464836	184464836.0	2275608	2275608.0	24293382	24293382.0	721866	721866.0	-122280	-122280.0	-8416	-8416.0	125198	125198.0	5498	5497.999999999999
418	0.057868089150041525	0.05547834878496212	0.002389740365079407	0.06214666480775607	211755692	184341115	184341115.0	2270958	2270958.0	24416328	24416328.0	727291	727291.0	-123721	-123721.0	-4650	-4650.0	122946	122946.0	5425	5425.0
419	0.057308092324842214	0.05497605864207217	0.0023320336827700456	0.060747111802414946	211755692	184218254	184218254.0	2262403	2262403.0	24542317	24542317.0	732718	732718.0	-122861	-122861.0	-8555	-8555.0	125989	125989.0	5427	5426.999999999999
420	0.056844725262186264	0.05418212671340681	0.0026625985487794537	0.07153110923797432	211755692	184098692	184098692.0	2252311	2252311.0	24666695	24666695.0	737994	737994.0	-119562	-119562.0	-10092	-10092.0	124378	124378.0	5276	5276.0
421	0.05584391438238044	0.05337432822796153	0.002469586154418912	0.06816608476431375	211755692	183958624	183958624.0	2264347	2264347.0	24788730	24788730.0	743991	743991.0	-140068	-140068.0	12036	12036.0	122035	122035.0	5997	5997.0
422	0.05786828885904717	0.05539996487655959	0.002468323982487576	0.06663622284466186	211755692	183824534	183824534.0	2271987	2271987.0	24909588	24909588.0	749583	749583.0	-134090	-134090.0	7640	7640.0	120858	120858.0	5592	5592.0
423	0.06072656912292501	0.0583466626289978	0.002379906493927211	0.0648845942110476	211755692	183693107	183693107.0	2271938	2271938.0	25035456	25035456.0	755191	755191.0	-131427	-131427.0	-49	-49.0	125868	125868.0	5608	5608.0
424	0.061161023569654735	0.0587448587416755	0.002416164827979233	0.06495114837562575	211755692	183565229	183565229.0	2261849	2261849.0	25168016	25168016.0	760598	760598.0	-127878	-127878.0	-10089	-10089.0	132560	132560.0	5407	5407.0
425	0.059807256235827666	0.057332650928710045	0.0024746053071176225	0.0667299578631988	211755692	183437877	183437877.0	2250864	2250864.0	25300888	25300888.0	766063	766063.0	-127352	-127352.0	-10985	-10985.0	132872	132872.0	5465	5465.0
426	0.06030867714880963	0.05785359425915704	0.0024550828896525937	0.06764967751913846	211755692	183307763	183307763.0	2246360	2246360.0	25429936	25429936.0	771633	771633.0	-130114	-130114.00000000001	-4504	-4503.999999999985	129048	129048.00000000001	5570	5570.0
427	0.05882444753136657	0.0567026468994642	0.002121800631902374	0.058815762776215086	211755692	183176213	183176213.0	2242435	2242435.0	25559896	25559896.0	777148	777148.0	-131550	-131550.0	-3925	-3925.0	129960	129960.0	5515	5515.0
428	0.05786888967304454	0.05557545912438781	0.0022934305486567337	0.06292934913759911	211755692	183062123	183062123.0	2224615	2224615.0	25687048	25687048.0	781906	781906.0	-114090	-114090.0	-17820	-17820.0	127152	127152.0	4758	4758.0
429	0.056846420434272495	0.05456260377652969	0.002283816657742806	0.0638975223109691	211755692	182941099	182941099.0	2216903	2216903.0	25810682	25810682.0	787008	787008.0	-121024	-121024.0	-7712	-7712.0	123634	123634.0	5102	5102.0
430	0.05620083325087574	0.05396521600047712	0.0022356172503986203	0.06347774765265932	211755692	182818720	182818720.0	2213259	2213259.0	25931642	25931642.0	792071	792071.0	-122379	-122379.0	-3644	-3644.0	120960	120960.0	5063	5063.0
431	0.056571316362662355	0.05434297695286237	0.002228339409799988	0.06303192332711838	211755692	182697426	182697426.0	2210166	2210166.0	26051081	26051081.0	797019	797019.0	-121294	-121294.0	-3093	-3093.0	119439	119439.0	4948	4948.0
432	0.056655971356641736	0.054542906996147514	0.0021130643604942213	0.06220413499304099	211755692	182577232	182577232.0	2205328	2205328.0	26171188	26171188.0	801944	801944.0	-120194	-120194.0	-4838	-4838.0	120107	120107.0	4925	4925.0
433	0.05547148923822272	0.05331654129490631	0.0021549479433164093	0.06290457361378493	211755692	182458954	182458954.0	2198661	2198661.0	26291473	26291473.0	806604	806604.0	-118278	-118278.0	-6667	-6667.0	120285	120285.0	4660	4660.0
434	0.06297324658256026	0.06086565273247175	0.002107593850088507	0.06196110881483911	211755692	182339783	182339783.0	2195869	2195869.0	26408698	26408698.0	811342	811342.0	-119171	-119171.00000000001	-2792	-2791.9999999999854	117225	117225.0	4738	4738.0
435	0.06126278655070523	0.059189900797610384	0.0020728857530948443	0.06362910074260854	211755692	182222625	182222625.0	2174746	2174746.0	26542351	26542351.0	815970	815970.0	-117158	-117157.99999999999	-21123	-21123.000000000015	133653	133653.0	4628	4628.0
436	0.06100454828836343	0.05901527960147978	0.0019892686868836474	0.06432459201965406	211755692	182103547	182103547.0	2160593	2160593.0	26671074	26671074.0	820478	820478.0	-119078	-119077.99999999999	-14153	-14153.000000000015	128723	128722.99999999999	4508	4508.0
437	0.06058124893811633	0.05851776167722926	0.0020634872608870716	0.06769395263997514	211755692	181984029	181984029.0	2148305	2148305.0	26798582	26798582.0	824776	824776.0	-119518	-119518.0	-12288	-12288.0	127508	127508.0	4298	4298.0
438	0.06061716015620079	0.058631288031247626	0.0019858721249531646	0.06737729197444978	211755692	181859048	181859048.0	2143139	2143139.0	26924296	26924296.0	829209	829209.0	-124981	-124981.0	-5166	-5166.0	125714	125714.0	4433	4433.0
439	0.06147461211656154	0.05948372667552544	0.0019908854410361026	0.06731660001371863	211755692	181735036	181735036.0	2137240	2137240.0	27049951	27049951.0	833465	833465.0	-124012	-124012.0	-5899	-5899.0	125655	125655.0	4256	4256.0
440	0.06228769720414271	0.060427486781046987	0.0018602104230957264	0.06675183768716561	211755692	181611561	181611561.0	2129329	2129329.0	27177082	27177082.0	837720	837720.0	-123475	-123475.0	-7911	-7911.0	127131	127131.0	4255	4255.0
441	0.05563671498314218	0.05378407732272382	0.001852637660418361	0.06771262267432801	211755692	181489658	181489658.0	2118601	2118601.0	27305752	27305752.0	841681	841681.0	-121903	-121903.00000000001	-10728	-10727.999999999985	128670	128670.0	3961	3961.0
442	0.057852379900747805	0.05604890753366443	0.0018034723670833802	0.06817426089044198	211755692	181366706	181366706.0	2123681	2123681.0	27419699	27419699.0	845606	845606.0	-122952	-122952.0	5080	5080.0	113947	113947.0	3925	3925.0
443	0.05806410319160552	0.05625501217983231	0.0018090910117732103	0.06879729978857929	211755692	181242703	181242703.0	2124824	2124824.0	27538729	27538729.0	849436	849436.0	-124003	-124002.99999999999	1143	1142.9999999999854	119030	119030.0	3830	3830.0
444	0.05727920036340278	0.05550874038238174	0.0017704599810210453	0.06856741575887865	211755692	181117585	181117585.0	2126566	2126566.0	27658261	27658261.0	853280	853280.0	-125118	-125117.99999999999	1742	1741.9999999999854	119532	119532.0	3844	3844.0
445	0.05678209736301077	0.0550243863038478	0.001757711059162967	0.06842316730540945	211755692	180992869	180992869.0	2129474	2129474.0	27776304	27776304.0	857045	857045.0	-124716	-124716.00000000001	2908	2908.0000000000146	118043	118043.0	3765	3765.0
446	0.055980134039911936	0.05418040256978589	0.0017997314701260515	0.06975416159292003	211755692	180868331	180868331.0	2133096	2133096.0	27893477	27893477.0	860788	860788.0	-124538	-124538.0	3622	3622.0	117173	117173.0	3743	3743.0
