t	gamma	gamma_r	gamma_d	beta	N	S	S_	I	I_	R	R_	D	D_	∆S(t)	∆S_(t)	∆I(t)	∆I_(t)	∆R(t)	∆R_(t)	∆D(t)	∆D_(t)
76	0.030570632213826	0.020380421475883998	0.010190210737941999	0.07128119683259683	10000.0	9656.976131902964	9656.976131901865	197.72091125205225	197.72091125280073	96.86863789656279	96.86863789688654	48.434318948281394	48.43431894844327	-13.126267244175324	-13.126267244224893	7.304855631908026	7.304855631916747	3.88094107485702	3.8809410748720974	1.94047053742851	1.9404705374360487
77	0.030569149029121237	0.020379432686080824	0.010189716343040412	0.07127581814784001	10000.0	9643.36579911278	9643.365799111632	205.28679078335333	205.28679078414257	100.89827340247547	100.89827340281447	50.449136701237734	50.449136701407234	-13.610332790183747	-13.610332790233722	7.5658795313010785	7.565879531341821	4.02963550591268	4.029635505927934	2.01481775295634	2.014817752963967
78	0.03056761155612062	0.020378407704080413	0.010189203852040207	0.07127024511338555	10000.0	9629.255641735735	9629.255641734535	213.1215056592577	213.1215056600494	105.08190173658637	105.08190173694146	52.54095086829319	52.54095086847073	-14.110157377044743	-14.11015737709731	7.834714875904382	7.834714875906824	4.183628334110907	4.183628334126991	2.0918141670554533	2.0918141670634953
79	0.030566018059370405	0.020377345372913604	0.010188672686456802	0.07126447172169048	10000.0	9614.629551622804	9614.62955162155	221.23298037294464	221.23298037376165	109.42497866941821	109.42497866978943	54.712489334709105	54.71248933489471	-14.626090112931706	-14.626090112984215	8.111474713686931	8.111474713712264	4.343076932831835	4.343076932847968	2.1715384664159174	2.171538466423984
80	0.030564366767581633	0.020376244511721087	0.010188122255860544	0.07125849186015809	10000.0	9599.471077181666	9599.471077180358	229.62924354069943	229.62924354152042	113.93311951835672	113.93311951874458	56.96655975917836	56.96655975937229	-15.158474441137514	-15.158474441191519	8.396263167754796	8.396263167758782	4.50814084893851	4.508140848955158	2.254070424469255	2.254070424477579
81	0.030562655874481162	0.020375103916320775	0.010187551958160387	0.07125229931400819	10000.0	9583.763430421419	9583.763430420056	238.31841788080195	238.31841788165644	118.61210113178356	118.61210113218814	59.30605056589178	59.30605056609407	-15.707646760247371	-15.70764676030139	8.689174340102511	8.689174340136034	4.678981613426842	4.678981613443571	2.339490806713421	2.3394908067217854
82	0.03056088353987234	0.020373922359914892	0.010186961179957446	0.07124588777321161	10000.0	9567.489495477177	9567.489495475758	247.30870903080276	247.3087090316864	123.46786366127806	123.46786366170005	61.73393183063903	61.733931830850025	-16.273934944241773	-16.273934944297814	8.990291150000814	8.99029115002995	4.855762529494498	4.855762529511909	2.427881264747249	2.4278812647559547
83	0.030559047890819754	0.020372698593879836	0.010186349296939918	0.07123925083808577	10000.0	9550.631838715792	9550.631838714315	256.6083931371137	256.608393138016	128.50651209800242	128.5065120984424	64.25325604900121	64.2532560492212	-16.857656761385442	-16.857656761443174	9.299684106310934	9.299684106329632	5.038648436724358	5.038648436742362	2.519324218362179	2.519324218371181
84	0.03055714702305668	0.020371431348704453	0.010185715674352227	0.07123238202615241	10000.0	9533.172720527371	9533.172720525836	266.22580315047725	266.2258031514045	133.73431754804466	133.73431754850304	66.86715877402233	66.86715877425152	-17.45911818842069	-17.459118188479383	9.617410013363553	9.617410013388447	5.22780545004224	5.2278054500606235	2.61390272502112	2.6139027250303117
85	0.03055517900256885	0.0203701193350459	0.01018505966752295	0.07122527478017933	10000.0	9515.09410890867	9515.094108907075	276.169313760978	276.1693137619367	139.1577182201783	139.1577182206556	69.57885911008916	69.5788591103278	-18.07861161870096	-18.078611618761016	9.943510610500766	9.943510610532204	5.423400672133653	5.423400672152542	2.7117003360668264	2.711700336076271
86	0.03055314186742436	0.020368761244949574	0.010184380622474787	0.07121792247663032	10000.0	9496.37769494579	9496.377694944133	286.44732490686704	286.44732490786623	144.78332009816717	144.78332009866398	72.39166004908358	72.39166004933199	-18.716413962880324	-18.716413962942156	10.278011145889025	10.278011145929579	5.625601877988856	5.625601878008384	2.812800938994428	2.812800939004192
87	0.030551033629772767	0.020367355753181843	0.010183677876590922	0.0712103184356588	10000.0	9477.004910304613	9477.004910302892	297.0682437926317	297.0682437936528	150.61789726844964	150.6178972689668	75.30894863422482	75.3089486344834	-19.372784641176622	-19.372784641240816	10.620918885764638	10.62091888578658	5.834577170282472	5.834577170302825	2.917288585141236	2.9172885851514123
88	0.030548852278122166	0.02036590151874811	0.010182950759374055	0.07120245593093565	10000.0	9456.956946837226	9456.95694683544	308.04046535357094	308.04046535462726	156.66839187274712	156.6683918732851	78.33419593637356	78.33419593664254	-20.04796346738658	-20.04796346745185	10.97222156093926	10.972221560974429	6.050494604297484	6.050494604318281	3.025247302148742	3.0252473021591406
89	0.030546595779847814	0.02036439718656521	0.010182198593282605	0.07119432820134541	10000.0	9436.214778412368	9436.214778410515	319.37235110664005	319.3723511077503	162.9419136539273	162.94191365448677	81.47095682696364	81.47095682724338	-20.74216842485839	-20.742168424925605	11.331885753069116	11.331885753123089	6.273521781180165	6.273521781201677	3.1367608905900823	3.1367608906008386
90	0.030544262083940447	0.02036284138929363	0.010181420694646816	0.071185928464038	10000.0	9414.75918507588	9414.759185073955	331.07220633062633	331.07220633176075	169.44573906227006	169.44573906285217	84.72286953113503	84.72286953142608	-21.455593336488164	-21.455593336558533	11.699855223986276	11.699855224010452	6.503825408342777	6.503825408365387	3.2519127041713887	3.2519127041826934
91	0.030541849124043778	0.02036123274936252	0.01018061637468126	0.0711772499270958	10000.0	9392.570779644744	9392.570779642749	343.1482555228989	343.1482555240624	176.1873098881841	176.18730988878931	88.09365494409205	88.09365494439466	-22.188405431135834	-22.188405431207325	12.076049192272592	12.076049192301616	6.741570825914039	6.741570825937139	3.3707854129570194	3.3707854129685697
92	0.030539354821759623	0.020359569881173083	0.010179784940586542	0.07116828580456536	10000.0	9369.630036835251	9369.630036833183	355.608616085023	355.6086160862334	183.17423138642357	183.1742313870525	91.58711569321179	91.58711569352624	-22.940742809492804	-22.940742809565712	12.460360562124094	12.460360562170976	6.986921498239468	6.986921498263158	3.493460749119734	3.493460749131579
93	0.030536777090233648	0.0203578513934891	0.01017892569674455	0.07115902933225572	10000.0	9345.9173250203	9345.917325018157	368.46127019566075	368.4612701969275	190.41426985595385	190.4142698566074	95.20713492797692	95.2071349283037	-23.712711814951035	-23.71271181502651	12.85265411063773	12.852654110694129	7.240038469530276	7.24003846955492	3.620019234765138	3.62001923477746
94	0.030534113838050443	0.02035607589203363	0.010178037946016814	0.071149473784423	10000.0	9321.41294070526	9321.41294070304	381.71403483632116	381.7140348376579	197.91534963885334	197.91534963953268	98.95767481942667	98.95767481976634	-24.504384315039715	-24.504384315118344	13.252764640660416	13.252764640730419	7.501079782899495	7.5010797829252835	3.7505398914497476	3.7505398914626418
95	0.030531362973409422	0.02035424198227295	0.010177120991136475	0.07113961249209765	10000.0	9296.097145804408	9296.097145802105	395.37452994388684	395.3745299452787	205.68554950103587	205.6855495017424	102.84277475051793	102.8427747508712	-25.31579490085278	-25.315794900935405	13.66049510756568	13.660495107620806	7.770199862182523	7.770199862209733	3.8850999310912613	3.8850999311048664
96	0.030528522408640985	0.020352348272427323	0.010176174136213662	0.07112943886215493	10000.0	9269.950207790784	9269.950207788395	409.4501446733559	409.45014467478796	213.73309835714116	213.73309835787603	106.86654917857058	106.86654917893802	-26.146938013624094	-26.14693801370967	14.075614729469066	14.07561472950923	8.047548856105294	8.047548856133625	4.023774428052647	4.023774428066813
97	0.030525590065019263	0.02035039337667951	0.010175196688339754	0.07111894639748992	10000.0	9242.952442782149	9242.952442779673	423.9480017650883	423.9480017665847	222.06637030172905	222.06637030249306	111.03318515086453	111.03318515124653	-26.997765008634815	-26.997765008722286	14.497857091732385	14.497857091796728	8.333271944587892	8.333271944617039	4.166635972293946	4.166635972308519
98	0.03052256387788701	0.02034837591859134	0.01017418795929567	0.07110812871907787	10000.0	9215.084261613416	9215.08426161085	438.8749200230374	438.8749200245977	230.69387890890582	230.6938789097003	115.34693945445291	115.34693945485014	-27.868181168732917	-27.868181168823824	14.926918257949126	14.926918258012996	8.627508607176765	8.627508607207218	4.313754303588382	4.313754303603609
99	0.030519441802131647	0.020346294534754433	0.010173147267377216	0.0710969795886332	10000.0	9186.326218931696	9186.326218929034	454.23737492394713	454.2373749255589	239.6242707627763	239.6242707636025	119.81213538138815	119.81213538180126	-28.758042681720326	-28.758042681814562	15.36245490090971	15.362454900961225	8.930391853870475	8.930391853902224	4.4651959269352375	4.465195926951112
100	0.030516221817959932	0.020344147878639956	0.010172073939319978	0.07108549293257015	10000.0	9156.659065334772	9156.659065332015	470.0414573925288	470.0414573941855	248.8663181816726	248.86631818253161	124.4331590908363	124.43315909126581	-29.667153596923526	-29.6671535970202	15.804082468581669	15.80408246862655	9.242047418896306	9.242047418929099	4.621023709448153	4.621023709464549
101	0.030512901936996524	0.02034193462466435	0.010170967312332175	0.07107366286716026	10000.0	9126.063802555864	9126.063802553008	486.29283079401176	486.29283079571434	258.42891109995765	258.42891110085037	129.21445554997882	129.21445555042519	-30.595262778908364	-30.59526277900699	16.251373401482965	16.251373401528863	9.562592918285048	9.562592918318751	4.781296459142524	4.781296459159376
102	0.03050948020873808	0.020339653472492055	0.010169826736246028	0.07106148372485019	10000.0	9094.521741677894	9094.521741674938	502.99668621329124	502.9966862150504	268.3210480724124	268.32104807333974	134.1605240362062	134.16052403666987	-31.54206087796956	-31.542060878070117	16.703855419279478	16.70385541933604	9.89213697245475	9.892136972489384	4.946068486227375	4.946068486244692
103	0.03050595472724444	0.020337303151496292	0.010168651575748146	0.07104895008180814	10000.0	9062.01456433886	9062.014564335801	520.1576961092475	520.1576961110483	278.55182636780256	278.55182636876566	139.27591318390128	139.27591318438283	-32.50717733903366	-32.50717733913678	17.161009895956227	17.161009895997864	10.230778295390166	10.230778295425946	5.115389147695083	5.115389147712973
104	0.030502323638219277	0.020334882425479518	0.010167441212739759	0.07103605678615806	10000.0	9028.5243868662	9028.524386863035	537.7799664533816	537.7799664552219	289.1304311201602	289.1304311211599	144.5652155600801	144.56521556057996	-33.490177472660434	-33.490177472765076	17.622270344134108	17.622270344173664	10.578604752357649	10.578604752394273	5.289302376178824	5.289302376197137
105	0.030498585146339817	0.02033239009755988	0.01016619504877994	0.07102279898754324	10000.0	8994.033827252691	8994.033827249421	555.8669874839812	555.8669874858685	300.06612350876804	300.06612350980515	150.03306175438402	150.03306175490258	-34.490559613508594	-34.490559613614536	18.087021030599658	18.08702103064665	10.935692388607833	10.935692388645258	5.467846194303917	5.467846194322629
106	0.030494737522841986	0.020329825015227992	0.010164912507613996	0.07100917216710063	10000.0	8958.526074858597	8958.52607485522	574.4215832302258	574.4215832321935	311.3682279406478	311.36822794172326	155.6841139703239	155.68411397086163	-35.507752394094496	-35.507752394202136	18.55459574624456	18.554595746324964	11.30210443187974	11.302104431918115	5.65105221593987	5.651052215959058
107	0.030490779113435056	0.02032718607562337	0.010163593037811685	0.07099517216918988	10000.0	8921.984962695813	8921.984962692324	593.4458599849498	593.4458599869678	323.0461182126885	323.046118213804	161.52305910634425	161.523059106902	-36.541112162783975	-36.541112162895374	19.024276754724042	19.024276754774302	11.677890272040713	11.677890272080715	5.838945136020357	5.8389451360403575
108	0.030486708346376373	0.020324472230917583	0.010162236115458792	0.07098079523272097	10000.0	8884.395042118038	8884.395042114436	612.9411539301668	612.9411539322108	335.1092026344109	335.10920263556744	167.55460131720545	167.55460131778372	-37.58992057777505	-37.589920577888165	19.495293945216986	19.495293945243024	12.063084421722408	12.063084421763428	6.031542210861204	6.031542210881714
109	0.03048252374083065	0.020321682493887102	0.010160841246943551	0.07096603802354776	10000.0	8845.741659709383	8845.741659705669	632.9079781454698	632.9079781475559	347.56690809665116	347.56690809784925	173.78345404832558	173.78345404892463	-38.65338240865458	-38.65338240876781	19.96682421530295	19.966824215345113	12.457705462240256	12.457705462281798	6.228852731120128	6.228852731140899
110	0.030478223915354694	0.020318815943569796	0.010159407971784898	0.07095089766734003	10000.0	8806.01103612913	8806.011036125301	653.3459692561272	653.3459692582796	360.42866307637144	360.42866307761193	180.21433153818572	180.21433153880596	-39.73062358025345	-39.73062358036773	20.437991110657435	20.437991110723726	12.861754979720274	12.861754979762667	6.430877489860137	6.4308774898813335
111	0.030473807596587084	0.020315871731058057	0.010157935865529029	0.0709353717828868	10000.0	8765.190346635483	8765.190346631538	674.2538340045879	674.2538340067947	373.7038795731599	373.7038795744441	186.85193978657995	186.85193978722205	-40.82068949364657	-40.820689493763304	20.907864748460725	20.907864748515014	13.27521649678846	13.275216496832194	6.63760824839423	6.637608248416097
112	0.030469273628024197	0.020312849085349464	0.010156424542674732	0.07091945851523473	10000.0	8723.267802975253	8723.26780297119	695.6292960561209	695.6292960583589	387.4019339789712	387.40193398030027	193.7009669894856	193.70096699015014	-41.922543660230076	-41.92254366034842	21.375462051532963	21.375462051564188	13.69805440581132	13.698054405856153	6.84902720290566	6.8490272029280765
113	0.03046462097886998	0.020309747319246653	0.010154873659623326	0.07090315656841101	10000.0	8680.232736290278	8680.232736286096	717.4690433758619	717.4690433781807	401.5321468891071	401.5321468904816	200.76607344455354	200.7660734452408	-43.03506668497539	-43.0350666850938	21.839747319741036	21.83974731982181	14.130212910135867	14.130212910181328	7.065106455067934	7.065106455090664
114	0.03045984875294898	0.020306565835299318	0.010153282917649659	0.07088646523902015	10000.0	8636.075680655062	8636.075680650758	739.7686765405409	739.7686765429297	416.10376186945246	416.10376187087405	208.05188093472623	208.05188093543703	-44.15705563521624	-44.15705563533768	22.299633164678994	22.29963316474898	14.571614980345373	14.571614980392466	7.285807490172687	7.285807490196233
115	0.03045495619757473	0.020303304131716486	0.010151652065858243	0.07086938444820647	10000.0	8590.788456823091	8590.788456818664	762.5226583728996	762.5226583753571	431.1259232025152	431.1259232039853	215.5629616012576	215.56296160199264	-45.28722383197055	-45.28722383209421	22.753981832358704	22.753981832427343	15.02216133306274	15.022161333111248	7.51108066653137	7.511080666555624
116	0.03044994271236911	0.020299961808246073	0.010149980904123036	0.07085191477345708	10000.0	8544.364255725408	8544.364255720855	785.7242653101566	785.7242653126862	446.6076526427851	446.6076526443051	223.30382632139256	223.30382632215256	-46.42420109768318	-46.42420109780887	23.201606937256997	23.201606937329128	15.48172944026993	15.481729440319826	7.740864720134965	7.740864720159913
117	0.03044480785794732	0.02029653857196488	0.01014826928598244	0.070834057479589	10000.0	8496.797721230072	8496.797721225392	809.3655409390827	809.3655409416602	462.5578252203935	462.55782522196483	231.27891261019676	231.27891261098242	-47.56653449533587	-47.566534495463664	23.64127562892611	23.641275628974064	15.950172577608384	15.950172577659734	7.975086288804192	7.975086288829867
118	0.030439551364449237	0.02029303424296616	0.01014651712148308	0.07081581454796995	10000.0	8448.08503163934	8448.085031634531	833.4372521490558	833.4372521517074	478.9851441408828	478.98514414250644	239.4925720704414	239.49257207125322	-48.712689590731316	-48.71268959085961	24.071711209973046	24.07171121004717	16.427318920489313	16.427318920541627	8.213659460244656	8.213659460270813
119	0.03043417313979805	0.020289448759865367	0.010144724379932683	0.07079718870502798	10000.0	8398.223979372313	8398.223979367373	857.9288483702261	857.9288483729482	495.89811483810723	495.8981148397847	247.94905741905362	247.94905741989234	-49.861052267027844	-49.861052267158094	24.49159622117031	24.491596221240766	16.91297069722441	16.91297069727822	8.456485348612205	8.45648534863911
120	0.030428673277686606	0.020285782185124404	0.010142891092562202	0.07077818344859318	10000.0	8347.21404825344	8347.214048248368	882.8284243761681	882.8284243789435	513.3050182467252	513.3050182484579	256.6525091233626	256.65250912422897	-51.00993111887328	-51.009931119005124	24.89957600594198	24.899576005995268	17.406903408618007	17.406903408673237	8.703451704309003	8.703451704336619
121	0.030423052065168696	0.020282034710112463	0.010141017355056231	0.07075880307228548	10000.0	8295.05648780535	8295.056487800146	908.1226871386641	908.1226871414835	531.2138833704568	531.2138833722457	265.6069416852284	265.60694168612287	-52.1575604480895	-52.15756044822178	25.294262762496032	25.29426276254005	17.908865123731516	17.90886512378782	8.954432561865758	8.95443256189391
122	0.030417309989841497	0.02027820665989433	0.010139103329947165	0.07073905268774329	10000.0	8241.754383925725	8241.754383920388	933.7969272259162	933.7969272287744	549.6324592320437	549.6324592338899	274.8162296160219	274.81622961694495	-53.302103879625065	-53.30210387975712	25.674240087252088	25.67424008729087	18.418575861586987	18.418575861644168	9.209287930793494	9.209287930822084
123	0.03041144774649552	0.02027429849766368	0.01013714924883184	0.07071893824448475	10000.0	8187.312725314467	8187.312725308999	959.8349952342165	959.8349952370851	568.5681863007052	568.5681863026093	284.2840931503526	284.28409315130466	-54.44165861125839	-54.44165861138976	26.038068008300343	26.03806800831067	18.935727068661436	18.935727068719395	9.467863534330718	9.467863534359697
124	0.030405466243213053	0.020270310828808702	0.010135155414404351	0.07069846654636254	10000.0	8131.738465009504	8131.738465003907	986.2192837363541	986.2192837392666	588.0281675025873	588.0281675045496	294.01408375129364	294.0140837522748	-55.57426030496299	-55.57426030509197	26.384288502137565	26.38428850218158	19.4599812018821	19.45998120194026	9.72999060094105	9.72999060097013
125	0.030399366606828467	0.02026624440455231	0.010133122202276156	0.07067764526579441	10000.0	8075.040576388468	8075.040576382743	1012.9307152173329	1012.9307152202905	608.0191389292883	608.0191389313096	304.00956946464413	304.0095694656548	-56.69788862103542	-56.697888621163834	26.71143148097883	26.711431481023805	19.99097142670098	19.99097142676002	9.99548571335049	9.99548571338001
126	0.030393150187656155	0.020262100125104102	0.010131050062552051	0.0706564829540322	10000.0	8017.230102997349	8017.230102991495	1039.9487364492481	1039.9487364522392	628.5474403687607	628.547440370842	314.27372018438035	314.273720185421	-57.81047339111956	-57.810473391247356	27.018021231915213	27.018021231948786	20.528301439472443	20.52830143953238	10.264150719736222	10.26415071976619
127	0.030386818563469274	0.02025787904231285	0.010128939521156425	0.07063498904801391	10000.0	7958.320201580485	7958.3202015745055	1067.2513197317428	1067.2513197347728	649.6189857916709	649.6189857938127	324.80949289583543	324.80949289690636	-58.90990141686325	-58.90990141698967	27.302583282494652	27.30258328253351	21.071545422910162	21.07154542297077	10.535772711455081	10.535772711485386
128	0.030380373542642107	0.020253582361761405	0.010126791180880702	0.07061317387353065	10000.0	7898.326177705331	7898.326177699226	1094.8149713925773	1094.8149713956486	671.2392339345453	671.2392339367485	335.61961696727263	335.61961696837426	-59.9940238751542	-59.994023875279446	27.563651660834466	27.56365166087577	21.620248142874402	21.620248142935786	10.810124071437201	10.810124071467893
129	0.030373817166384126	0.020249211444256083	0.010124605722128041	0.07059104864426986	10000.0	7837.2655134028855	7837.265513396656	1122.6147479040321	1122.6147479071417	693.4131591285343	693.4131591307997	346.70657956426714	346.70657956539986	-61.06066430244573	-61.06066430256981	27.799776511454866	27.799776511492972	22.17392519398902	22.173925194051225	11.08696259699451	11.086962597025613
130	0.030367151710034353	0.02024476780668957	0.010122383903344785	0.07056862545669146	10000.0	7775.157886280387	7775.157886274035	1150.6242799254169	1150.6242799285449	716.1452225292833	716.1452225316117	358.07261126464164	358.07261126580585	-62.10762712249834	-62.10762712262102	28.009532021384757	28.00953202140309	22.732063400748984	22.732063400811953	11.366031700374492	11.366031700405976
131	0.030360379683366294	0.020240253122244197	0.010120126561122099	0.07054591728047267	10000.0	7712.025179606292	7712.02517959982	1178.8158045297694	1178.8158045329208	739.4393439091127	739.4393439115045	369.71967195455636	369.71967195575223	-63.13270667409506	-63.132706674215115	28.19152460435248	28.191524604375957	23.29412137982945	23.294121379892772	11.647060689914724	11.647060689946386
132	0.03035350382983333	0.020235669219888886	0.010117834609944443	0.07052293794464329	10000.0	7647.891482919228	7647.891482912639	1207.1602058145636	1207.16020581773	763.2988741772972	763.2988741797527	381.6494370886486	381.64943708987636	-64.133696687064	-64.13369668718164	28.34440128479423	28.34440128480926	23.85953026818447	23.859530268248253	11.929765134092236	11.929765134124127
133	0.03034652712475877	0.020231018083172514	0.010115509041586257	0.07049970211879052	10000.0	7582.783082771766	7582.783082765062	1235.6270640315852	1235.6270640347957	787.7265687975737	787.7265688000933	393.86328439878685	393.86328440004667	-65.10840014746191	-65.10840014757659	28.46685821702158	28.466858217065734	24.427694620276498	24.42769462034057	12.213847310138249	12.213847310170285
134	0.030339452772400095	0.02022630184826673	0.010113150924133365	0.0704762252901789	10000.0	7516.728443287164	7516.728443280346	1264.1847133014721	1264.1847133046933	812.724562274054	812.7245622766386	406.362281137027	406.3622811383193	-66.05463948460238	-66.05463948471561	28.55764926988695	28.557649269897638	24.99799347648036	24.997993476545314	12.49899673824018	12.498996738272657
135	0.03033228420189875	0.020221522801265834	0.010110761400632917	0.07045252373548103	10000.0	7449.758176280188	7449.758176273261	1292.8003079036434	1292.8003079068808	838.2943438772542	838.2943438799039	419.1471719386271	419.14717193995193	-66.97026700697552	-66.97026700708541	28.615594602171313	28.615594602187514	25.569781603200113	25.569781603265266	12.784890801600056	12.784890801632633
136	0.030325025062109177	0.02021668337473945	0.010108341687369725	0.07042861448849627	10000.0	7381.905000774409	7381.905000767375	1321.4398970537875	1321.4398970570332	864.4367347810112	864.4367347837264	432.2183673905056	432.2183673918632	-67.85317550577929	-67.85317550588611	28.639589150144047	28.63958915015239	26.14239090375702	26.14239090382248	13.07119545187851	13.07119545191124
137	0.030317679215253735	0.02021178614350249	0.010105893071751245	0.07040451530290717	10000.0	7313.2036918326685	7313.203691825531	1350.068507999295	1350.0685080025517	891.1518667784959	891.1518667812767	445.57593338924795	445.57593339063834	-68.70130894174054	-68.70130894184382	28.62861094550749	28.628610945518318	26.71513199748472	26.715131997550333	13.35756599874236	13.357565998775167
138	0.030310250729475068	0.020206833819650046	0.010103416909825023	0.070380244610645	10000.0	7243.691018708541	7243.691018701304	1378.6502371792767	1378.650237182541	918.4391627412551	918.4391627441017	459.21958137062757	459.21958137205087	-69.5126731241271	-69.51267312422694	28.58172917998172	28.581729179989352	27.28729596275923	27.287295962825056	13.643647981379615	13.643647981412528
139	0.030302743870268364	0.020201829246845576	0.010100914623422788	0.07035582147599871	10000.0	7173.405672419792	7173.4056724124575	1407.1483491108743	1407.148349114134	946.2973189793579	946.2973189822704	473.14865948967895	473.1486594911352	-70.28534628874968	-70.28534628884587	28.498111931597577	28.49811193159278	27.858156238102765	27.85815623816873	13.929078119051383	13.929078119084364
140	0.030295163090845866	0.020196775393897245	0.010098387696948622	0.07033126554552216	10000.0	7102.388182940802	7102.388182933376	1435.5253825793052	1435.5253825825391	974.7242896530764	974.7242896560548	487.3621448265382	487.3621448280274	-71.01748947898977	-71.01748947908168	28.37703346843091	28.37703346840511	28.42697067371853	28.42697067378438	14.213485336859264	14.21348533689219
141	0.03028751302143716	0.020191675347624772	0.010095837673812386	0.07030659699388193	10000.0	7030.6808263080575	7030.680826300545	1463.7432636257543	1463.7432636289832	1003.7172733772691	1003.7172733803127	501.85863668863453	501.85863669015635	-71.70735663274445	-71.70735663283102	28.217881046449065	28.21788104644409	28.99298372419264	28.992983724257954	14.49649186209632	14.496491862128977
142	0.030279798457595215	0.020186532305063478	0.010093266152531739	0.0702818364664497	10000.0	6958.327522029542	6958.3275220219475	1491.7634247471651	1491.7634247503775	1033.272702148673	1033.272702151782	516.6363510743365	516.636351075891	-72.35330427851568	-72.35330427859797	28.020161121410865	28.020161121394224	29.555428771403967	29.555428771469167	14.777714385701984	14.777714385734583
143	0.030272024347610484	0.020181349565073656	0.010090674782536828	0.07025700501815087	10000.0	6885.373721283307	6885.373721275635	1519.5469296456279	1519.5469296488366	1063.3862327138438	1063.3862327170175	531.6931163569219	531.6931163585087	-72.95380074623517	-72.95380074631264	27.783504898462752	27.7835048984592	30.113530565170777	30.113530565235624	15.056765282585388	15.056765282617812
144	0.030264195778987948	0.0201761305193253	0.01008806525966265	0.07023212404976988	10000.0	6811.866286483131	6811.866286475386	1547.0546027942366	1547.054602797419	1094.0527404815566	1094.052740484795	547.0263702407783	547.0263702423975	-73.50743480017536	-73.50743480024867	27.507673148608774	27.50767314858234	30.6665077677128	30.666507767777556	15.3332538838564	15.333253883888778
145	0.03025631796418602	0.02017087864279068	0.01008543932139534	0.07020721524132051	10000.0	6737.853362875606	6737.853362867792	1574.2471630220248	1574.2471630251669	1125.266316068056	1125.2663160713587	562.633158034028	562.6331580356793	-74.01292360752541	-74.01292360759349	27.192560227788135	27.19256022774797	31.213575586499474	31.21357558656368	15.606787793249737	15.60678779328184
146	0.030248396225662083	0.020165597483774722	0.010082798741887361	0.0701823004835221	10000.0	6663.384242915172	6663.3842429072965	1601.085360263849	1601.0853602669558	1157.0202645471309	1157.020264550497	578.5101322735654	578.5101322752485	-74.469119960434	-74.46911996049629	26.83819724182422	26.838197241789047	31.75394847907478	31.75394847913816	15.87697423953739	15.87697423956908
147	0.03024043598026983	0.02016029065351322	0.01008014532675661	0.07015740180747372	10000.0	6588.5092242372075	6588.509224229276	1627.5301145734393	1627.5301145765152	1189.307107459376	1189.3071074628049	594.653553729688	594.6535537314024	-74.87501867796436	-74.87501867802116	26.44475430959028	26.444754309559357	32.28684291224522	32.28684291230787	16.14342145612261	16.143421456153934
148	0.030232442723175552	0.02015496181545037	0.010077480907725185	0.07013254131311955	10000.0	6513.279462115421	6513.279462107437	1653.542656459499	1653.5426564625411	1222.1185876165223	1222.1185876200132	611.0592938082611	611.0592938100066	-75.22976212178673	-75.22976212183836	26.012541886059807	26.01254188602603	32.81148015714621	32.81148015720822	16.405740078573103	16.40574007860411
149	0.03022442201133194	0.020149614674221293	0.010074807337110647	0.07010774109699762	10000.0	6437.746817346037	6437.746817338007	1679.0846675771531	1679.0846675801404	1255.4456767176819	1255.4456767212341	627.7228383588409	627.7228383606171	-75.5326447693842	-75.53264476943058	25.542011117654056	25.542011117599245	33.32708910115957	33.327089101220885	16.663544550579786	16.663544550610442
150	0.03021637944671776	0.02014425296447851	0.010072126482239254	0.0700830231795523	10000.0	6361.963700547233	6361.963700539163	1704.1184207903466	1704.118420793285	1289.2785857747544	1289.278585778367	644.6392928873772	644.6392928891835	-75.78311679880335	-75.78311679884365	25.03375321319345	25.03375321314448	33.832909057072584	33.83290905713278	16.916454528536292	16.91645452856639
151	0.03020832065932256	0.02013888043954837	0.010069440219774186	0.07005840943296979	10000.0	6285.982913897379	6285.982913889275	1728.6069186154682	1728.6069186183422	1323.6067783245828	1323.6067783282544	661.8033891622914	661.8033891641272	-75.98078664985405	-75.98078664988869	24.488497825121613	24.488497825057337	34.32819254982837	34.32819254988757	17.164096274914186	17.164096274943784
152	0.030200251290092812	0.020133500860061875	0.010066750430030937	0.07003392150941178	10000.0	6209.857491358326	6209.857491350193	1752.5140290630643	1752.5140290658774	1358.4189863855559	1358.4189863892855	679.2094931927779	679.2094931946427	-76.12542253905303	-76.12542253908144	23.907110447596096	23.907110447535068	34.812208060973035	34.812208061030915	17.406104030486517	17.406104030515458
153	0.030192176973930236	0.020128117982620156	0.010064058991310078	0.07000958077076899	10000.0	6133.640538441873	6133.640538433718	1775.8046179123971	1775.8046179151504	1393.7032290969676	1393.7032291007538	696.8516145484838	696.8516145503769	-76.21695291645301	-76.21695291647553	23.290588849332835	23.29058884927302	35.28424271141171	35.284242711468345	17.642121355705854	17.642121355734172
154	0.030184103322789695	0.020122735548526463	0.010061367774263232	0.06998540821987176	10000.0	6057.385072575871	6057.385072567698	1798.4446764832692	1798.4446764859524	1429.44683396039	1429.4468339642317	714.723416980195	714.7234169821159	-76.25546586600194	-76.25546586601877	22.640058570872043	22.640058570801983	35.74360486342243	35.743604863477856	17.871802431711217	17.871802431738928
